age,capital-gain,capital-loss,hours-per-week,income,new_workclass,new_education,new_marital_status,new_occupation
55,0,0,8,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty
25,0,0,60,<=50K,Private,Some-college,Married-civ-spouse,Other-service
26,0,0,40,<=50K,Private,HS-grad,Divorced,Farming-fishing
54,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
38,0,0,33,<=50K,Private,HS-grad,Never-married,Sales
39,0,1977,20,>50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty
20,0,0,40,<=50K,State-gov,Some-college,Never-married,Prof-specialty
30,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
29,0,0,45,<=50K,Federal-gov,HS-grad,Divorced,Adm-clerical
42,0,0,40,<=50K,Private,HS-grad,Divorced,Handlers-cleaners
24,0,0,40,<=50K,Private,Assoc-acdm,Never-married,Adm-clerical
36,0,0,50,>50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
60,0,0,50,>50K,Private,Masters,Married-civ-spouse,Adm-clerical
42,0,0,44,<=50K,Private,HS-grad,Divorced,Farming-fishing
42,0,0,45,<=50K,Private,10th,Married-civ-spouse,Craft-repair
46,0,0,40,<=50K,Private,HS-grad,Married-spouse-absent,Machine-op-inspct
52,4787,0,44,>50K,State-gov,Masters,Married-spouse-absent,Exec-managerial
27,0,0,20,<=50K,Private,Assoc-voc,Married-civ-spouse,Prof-specialty
43,0,0,35,<=50K,Private,Some-college,Divorced,Adm-clerical
43,0,0,40,<=50K,State-gov,Bachelors,Never-married,Prof-specialty
27,0,0,40,<=50K,Private,11th,Divorced,Craft-repair
52,7298,0,60,>50K,Local-gov,Masters,Married-civ-spouse,Exec-managerial
31,0,0,50,<=50K,Private,Some-college,Married-civ-spouse,Transport-moving
38,0,0,30,<=50K,Private,7th-8th,Divorced,Prof-specialty
44,0,0,40,<=50K,Private,9th,Never-married,Other-service
27,0,0,40,<=50K,Private,Some-college,Divorced,Prof-specialty
50,0,0,40,<=50K,Private,Some-college,Divorced,Exec-managerial
23,0,0,40,<=50K,Private,Some-college,Never-married,Tech-support
22,0,0,30,<=50K,Private,Some-college,Never-married,Adm-clerical
36,0,0,40,<=50K,State-gov,Some-college,Never-married,Exec-managerial
24,3674,0,40,<=50K,Private,Bachelors,Never-married,Tech-support
59,0,0,40,>50K,Private,Some-college,Married-civ-spouse,Sales
39,0,0,50,>50K,Private,Assoc-voc,Married-civ-spouse,Craft-repair
23,0,0,40,<=50K,Private,Bachelors,Never-married,Exec-managerial
37,0,1340,42,<=50K,Private,Bachelors,Never-married,Prof-specialty
25,0,0,38,<=50K,Local-gov,Assoc-acdm,Never-married,Adm-clerical
40,0,1628,45,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
38,7688,0,60,>50K,State-gov,Bachelors,Married-civ-spouse,Prof-specialty
31,0,0,35,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
28,0,0,40,<=50K,Local-gov,Doctorate,Divorced,Prof-specialty
24,0,0,25,<=50K,Private,HS-grad,Never-married,Sales
46,0,1887,50,>50K,Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv
29,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
38,0,0,50,>50K,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty
53,0,0,40,<=50K,Private,Some-college,Separated,Exec-managerial
33,0,1902,40,>50K,Private,HS-grad,Married-civ-spouse,Tech-support
39,0,0,60,<=50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
44,0,0,48,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
46,0,0,45,>50K,Private,Bachelors,Divorced,Prof-specialty
30,0,0,40,<=50K,Private,Bachelors,Never-married,Sales
24,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Sales
29,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
62,0,0,70,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial
25,0,0,45,<=50K,Private,HS-grad,Married-spouse-absent,Exec-managerial
45,0,0,40,<=50K,Private,Some-college,Never-married,Other-service
21,0,0,40,<=50K,Private,Some-college,Never-married,Craft-repair
64,0,0,40,>50K,Federal-gov,Some-college,Married-civ-spouse,Transport-moving
39,0,0,40,<=50K,Private,Bachelors,Divorced,Tech-support
60,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Sales
35,0,0,40,<=50K,Private,HS-grad,Never-married,Tech-support
27,0,0,40,<=50K,Private,Bachelors,Never-married,Tech-support
41,0,0,40,<=50K,Private,HS-grad,Divorced,Craft-repair
32,0,0,50,<=50K,State-gov,Masters,Married-civ-spouse,Prof-specialty
24,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
32,0,0,40,>50K,Private,Bachelors,Married-civ-spouse,Craft-repair
42,0,0,45,>50K,Local-gov,Some-college,Married-civ-spouse,Exec-managerial
58,0,0,27,<=50K,Private,Masters,Widowed,Sales
23,0,1887,50,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
31,0,0,40,<=50K,Federal-gov,HS-grad,Married-civ-spouse,Farming-fishing
28,0,0,45,<=50K,Private,Bachelors,Never-married,Exec-managerial
41,0,0,20,<=50K,Private,Some-college,Widowed,Prof-specialty
37,0,0,16,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
19,0,0,38,<=50K,Private,HS-grad,Never-married,Sales
27,0,0,20,<=50K,Self-emp-not-inc,Bachelors,Never-married,Prof-specialty
61,0,0,58,>50K,Self-emp-not-inc,9th,Married-civ-spouse,Sales
39,0,0,45,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
25,0,0,40,<=50K,Private,Bachelors,Never-married,Handlers-cleaners
58,0,0,40,>50K,Private,Some-college,Married-civ-spouse,Sales
27,0,0,50,>50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving
51,0,0,52,<=50K,Private,5th-6th,Married-civ-spouse,Handlers-cleaners
43,15024,0,40,>50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty
46,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
67,0,0,40,<=50K,Private,5th-6th,Married-civ-spouse,Prof-specialty
50,0,0,40,<=50K,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners
20,0,0,15,<=50K,Private,HS-grad,Never-married,Handlers-cleaners
35,0,0,32,>50K,Private,Bachelors,Widowed,Prof-specialty
57,0,0,40,<=50K,Private,1st-4th,Married-civ-spouse,Handlers-cleaners
40,0,0,40,<=50K,Private,Prof-school,Married-civ-spouse,Adm-clerical
42,0,0,35,<=50K,Local-gov,10th,Never-married,Farming-fishing
67,0,0,40,<=50K,Self-emp-inc,10th,Married-civ-spouse,Craft-repair
47,7688,0,44,>50K,Private,Bachelors,Married-civ-spouse,Machine-op-inspct
30,0,0,50,<=50K,Private,HS-grad,Never-married,Handlers-cleaners
26,0,0,15,<=50K,Private,11th,Never-married,Machine-op-inspct
51,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
38,0,0,45,<=50K,Private,Some-college,Widowed,Other-service
24,0,0,35,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners
48,0,0,50,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales
34,5178,0,25,>50K,State-gov,Bachelors,Married-civ-spouse,Tech-support
70,6418,0,40,>50K,Private,Bachelors,Married-civ-spouse,Handlers-cleaners
35,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
61,0,0,2,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
26,0,0,45,>50K,Private,Some-college,Married-civ-spouse,Craft-repair
64,0,0,3,<=50K,Private,HS-grad,Never-married,Exec-managerial
26,0,0,35,<=50K,Private,HS-grad,Never-married,Adm-clerical
39,0,0,30,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving
55,0,0,36,<=50K,Private,Some-college,Never-married,Adm-clerical
23,0,0,45,<=50K,Private,Some-college,Never-married,Exec-managerial
33,0,0,40,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair
31,0,0,55,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
28,0,0,20,<=50K,Local-gov,HS-grad,Never-married,Adm-clerical
50,0,0,30,<=50K,Private,Masters,Married-civ-spouse,Machine-op-inspct
26,0,0,55,>50K,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty
44,0,1741,40,<=50K,Federal-gov,Assoc-acdm,Divorced,Adm-clerical
51,0,0,40,<=50K,Private,HS-grad,Married-spouse-absent,Craft-repair
34,0,0,50,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
37,7688,0,39,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
29,0,0,50,>50K,Private,Prof-school,Married-civ-spouse,Prof-specialty
24,0,0,40,<=50K,Private,Bachelors,Never-married,Prof-specialty
27,0,0,40,<=50K,Private,Assoc-voc,Divorced,Adm-clerical
44,0,0,45,<=50K,Private,Some-college,Married-civ-spouse,Craft-repair
24,0,0,40,<=50K,Private,HS-grad,Never-married,Machine-op-inspct
54,0,0,55,>50K,Private,HS-grad,Married-civ-spouse,Exec-managerial
47,0,0,50,>50K,Private,Some-college,Separated,Adm-clerical
30,0,0,30,<=50K,Private,HS-grad,Never-married,Other-service
35,0,0,40,<=50K,Private,Some-college,Divorced,Adm-clerical
39,0,0,40,<=50K,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical
42,0,0,40,<=50K,Private,Assoc-acdm,Separated,Adm-clerical
70,0,2377,50,>50K,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial
41,0,0,40,<=50K,Private,Prof-school,Married-civ-spouse,Adm-clerical
36,0,0,38,<=50K,Private,HS-grad,Never-married,Exec-managerial
44,0,0,42,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
42,0,0,40,<=50K,Private,HS-grad,Separated,Prof-specialty
20,0,0,17,<=50K,Private,Some-college,Never-married,Transport-moving
29,0,0,40,<=50K,Private,10th,Never-married,Prof-specialty
27,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Tech-support
30,0,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
59,0,1579,60,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing
31,0,0,25,<=50K,Private,Bachelors,Never-married,Other-service
21,0,0,40,<=50K,Private,HS-grad,Never-married,Other-service
26,0,0,37,<=50K,Private,Some-college,Never-married,Craft-repair
57,0,0,45,>50K,Self-emp-inc,HS-grad,Married-civ-spouse,Sales
59,0,0,20,>50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair
87,0,0,2,<=50K,Private,HS-grad,Widowed,Prof-specialty
25,0,0,55,<=50K,Private,Some-college,Never-married,Transport-moving
39,7688,0,45,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
53,3103,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
32,0,0,40,<=50K,State-gov,HS-grad,Never-married,Adm-clerical
38,0,0,40,<=50K,Private,11th,Married-civ-spouse,Craft-repair
21,0,0,35,<=50K,Private,Assoc-voc,Never-married,Adm-clerical
17,0,0,30,<=50K,Private,11th,Never-married,Handlers-cleaners
44,0,0,40,<=50K,Private,11th,Never-married,Machine-op-inspct
23,0,0,20,<=50K,Private,Some-college,Never-married,Handlers-cleaners
57,9386,0,40,>50K,Private,Some-college,Married-civ-spouse,Craft-repair
30,0,0,40,<=50K,State-gov,11th,Married-civ-spouse,Transport-moving
51,0,0,55,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing
54,0,0,35,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair
44,0,0,40,<=50K,Private,Some-college,Divorced,Adm-clerical
60,0,0,16,>50K,Private,Some-college,Married-civ-spouse,Protective-serv
28,7298,0,42,>50K,Private,Bachelors,Married-civ-spouse,Sales
39,0,0,50,>50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
55,0,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
36,0,0,50,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
55,3103,0,45,>50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty
33,0,0,55,>50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
30,7298,0,40,>50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
40,0,0,20,<=50K,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty
30,0,0,50,>50K,Private,Masters,Married-civ-spouse,Exec-managerial
40,0,0,30,>50K,Private,Some-college,Divorced,Tech-support
24,0,0,50,<=50K,Private,HS-grad,Never-married,Transport-moving
18,0,0,20,<=50K,Private,11th,Never-married,Sales
18,0,0,25,<=50K,Private,HS-grad,Never-married,Handlers-cleaners
49,0,0,45,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
42,0,0,50,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
28,0,0,40,<=50K,Local-gov,HS-grad,Married-civ-spouse,Handlers-cleaners
32,0,0,40,<=50K,Private,Assoc-acdm,Married-civ-spouse,Craft-repair
48,0,0,50,<=50K,Self-emp-not-inc,Some-college,Separated,Sales
24,0,0,32,<=50K,Private,7th-8th,Never-married,Priv-house-serv
73,0,0,25,<=50K,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales
35,7298,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
23,0,0,60,>50K,Private,Some-college,Married-civ-spouse,Transport-moving
19,0,0,40,<=50K,Private,Some-college,Never-married,Priv-house-serv
27,0,0,35,<=50K,Private,HS-grad,Married-civ-spouse,Sales
27,0,0,40,<=50K,Private,12th,Never-married,Other-service
41,0,0,50,>50K,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty
31,0,0,20,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
64,0,0,40,>50K,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair
45,0,0,10,<=50K,Private,12th,Never-married,Other-service
47,0,0,35,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
22,0,0,35,<=50K,Private,HS-grad,Never-married,Machine-op-inspct
24,0,0,40,<=50K,Private,Bachelors,Never-married,Transport-moving
69,0,0,20,<=50K,State-gov,HS-grad,Married-civ-spouse,Other-service
40,0,0,40,>50K,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial
45,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
47,10520,0,45,>50K,Self-emp-not-inc,Assoc-acdm,Never-married,Farming-fishing
31,0,0,40,<=50K,Private,HS-grad,Never-married,Machine-op-inspct
48,0,0,42,<=50K,Private,Assoc-acdm,Divorced,Exec-managerial
41,0,0,35,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
34,0,0,40,<=50K,Private,Bachelors,Never-married,Adm-clerical
48,0,0,40,<=50K,Private,Some-college,Married-civ-spouse,Prof-specialty
28,7688,0,36,>50K,Local-gov,Assoc-voc,Married-civ-spouse,Prof-specialty
20,0,0,40,<=50K,Private,Assoc-acdm,Never-married,Exec-managerial
39,0,0,40,>50K,Private,Bachelors,Married-civ-spouse,Adm-clerical
40,0,0,40,<=50K,Federal-gov,Some-college,Divorced,Exec-managerial
28,0,0,45,<=50K,Private,10th,Never-married,Transport-moving
20,0,0,25,<=50K,Private,Some-college,Never-married,Sales
41,0,0,40,<=50K,Private,Bachelors,Divorced,Prof-specialty
49,0,0,50,>50K,Self-emp-inc,Some-college,Married-civ-spouse,Sales
24,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
35,0,0,40,<=50K,State-gov,HS-grad,Married-civ-spouse,Protective-serv
22,0,0,40,<=50K,Private,Some-college,Never-married,Sales
23,0,0,30,<=50K,Private,Bachelors,Never-married,Other-service
23,0,0,40,<=50K,Private,HS-grad,Divorced,Exec-managerial
42,4386,0,80,>50K,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Transport-moving
34,0,0,64,>50K,Private,Some-college,Married-civ-spouse,Prof-specialty
32,4650,0,40,<=50K,Federal-gov,Assoc-voc,Never-married,Tech-support
54,0,0,54,>50K,Private,HS-grad,Married-civ-spouse,Adm-clerical
48,0,0,40,<=50K,Private,Bachelors,Separated,Adm-clerical
38,0,0,40,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
48,0,0,40,<=50K,State-gov,Bachelors,Divorced,Adm-clerical
22,0,0,40,<=50K,Private,5th-6th,Married-civ-spouse,Other-service
42,0,0,50,>50K,Private,Bachelors,Married-civ-spouse,Tech-support
31,0,0,40,<=50K,Private,Doctorate,Married-civ-spouse,Prof-specialty
27,0,0,50,>50K,Private,HS-grad,Never-married,Other-service
57,10520,0,32,>50K,Private,Masters,Separated,Prof-specialty
46,3325,0,42,<=50K,State-gov,Assoc-voc,Divorced,Tech-support
44,0,0,40,>50K,Federal-gov,Assoc-voc,Married-civ-spouse,Craft-repair
42,0,0,40,>50K,Local-gov,Some-college,Married-civ-spouse,Protective-serv
24,0,0,40,<=50K,Private,Bachelors,Never-married,Exec-managerial
38,0,0,40,<=50K,Private,1st-4th,Married-spouse-absent,Craft-repair
29,0,0,52,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
38,0,0,55,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
33,0,0,40,<=50K,Private,Some-college,Divorced,Exec-managerial
61,0,0,4,<=50K,Private,HS-grad,Married-civ-spouse,Other-service
49,0,0,40,>50K,Local-gov,Assoc-voc,Married-civ-spouse,Craft-repair
51,0,0,40,>50K,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Exec-managerial
42,0,0,35,<=50K,Private,HS-grad,Divorced,Other-service
21,0,0,40,<=50K,Private,HS-grad,Never-married,Handlers-cleaners
29,0,0,40,<=50K,Private,HS-grad,Divorced,Prof-specialty
54,0,0,50,<=50K,Private,Some-college,Married-civ-spouse,Farming-fishing
23,0,0,30,<=50K,Private,Some-college,Never-married,Adm-clerical
52,0,0,40,<=50K,Private,10th,Married-civ-spouse,Craft-repair
28,7298,0,40,>50K,Local-gov,Masters,Married-civ-spouse,Prof-specialty
23,0,0,40,<=50K,Private,Some-college,Divorced,Handlers-cleaners
43,0,0,80,>50K,Private,HS-grad,Married-civ-spouse,Sales
45,0,0,50,>50K,Private,Some-college,Married-civ-spouse,Craft-repair
51,0,0,42,<=50K,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial
29,0,0,42,<=50K,Private,HS-grad,Married-spouse-absent,Prof-specialty
23,0,0,40,<=50K,Private,Some-college,Never-married,Sales
73,0,0,30,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing
47,0,0,55,<=50K,Self-emp-not-inc,11th,Divorced,Exec-managerial
61,0,0,37,<=50K,Private,HS-grad,Married-civ-spouse,Prof-specialty
26,0,0,40,<=50K,Private,Assoc-voc,Never-married,Exec-managerial
40,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners
32,0,0,47,<=50K,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales
39,0,0,40,<=50K,Private,10th,Divorced,Other-service
33,0,0,40,<=50K,Federal-gov,Bachelors,Never-married,Prof-specialty
35,0,0,35,<=50K,Private,HS-grad,Married-civ-spouse,Farming-fishing
42,0,0,40,<=50K,Private,HS-grad,Divorced,Exec-managerial
46,0,0,44,<=50K,Private,Some-college,Married-civ-spouse,Craft-repair
33,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
47,0,0,20,<=50K,Private,5th-6th,Never-married,Machine-op-inspct
33,0,0,40,<=50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
26,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
42,0,0,40,<=50K,State-gov,Some-college,Divorced,Adm-clerical
28,0,0,50,<=50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
29,0,0,40,<=50K,Private,5th-6th,Married-civ-spouse,Machine-op-inspct
18,0,0,20,<=50K,Private,12th,Never-married,Sales
33,0,0,45,<=50K,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial
36,0,0,44,<=50K,Private,Bachelors,Widowed,Prof-specialty
33,7688,0,48,>50K,Private,HS-grad,Married-civ-spouse,Protective-serv
40,0,0,40,<=50K,Private,HS-grad,Married-spouse-absent,Adm-clerical
57,0,1902,40,>50K,Self-emp-not-inc,Doctorate,Married-civ-spouse,Sales
40,0,0,45,<=50K,Private,HS-grad,Divorced,Transport-moving
36,0,0,50,<=50K,Private,HS-grad,Married-civ-spouse,Tech-support
45,0,0,40,>50K,Private,Bachelors,Never-married,Adm-clerical
52,0,0,50,<=50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
24,0,0,40,<=50K,Private,HS-grad,Separated,Machine-op-inspct
30,0,0,40,<=50K,Private,HS-grad,Married-spouse-absent,Adm-clerical
28,0,0,40,<=50K,Private,HS-grad,Never-married,Prof-specialty
46,0,0,45,<=50K,Self-emp-not-inc,Doctorate,Never-married,Prof-specialty
36,0,0,40,<=50K,Private,HS-grad,Separated,Sales
48,0,0,50,<=50K,Private,HS-grad,Never-married,Exec-managerial
36,0,0,40,<=50K,Private,Assoc-voc,Divorced,Adm-clerical
48,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Transport-moving
21,0,1719,9,<=50K,Private,Some-college,Never-married,Tech-support
18,0,0,40,<=50K,Private,HS-grad,Never-married,Adm-clerical
38,0,0,50,>50K,Private,Bachelors,Divorced,Prof-specialty
66,0,0,40,<=50K,Private,11th,Widowed,Prof-specialty
36,7298,0,55,>50K,State-gov,Bachelors,Married-civ-spouse,Protective-serv
38,0,0,40,<=50K,Private,HS-grad,Never-married,Transport-moving
55,0,0,55,>50K,Self-emp-not-inc,Prof-school,Widowed,Prof-specialty
27,0,0,45,>50K,Private,HS-grad,Married-civ-spouse,Craft-repair
22,0,0,40,<=50K,State-gov,Assoc-acdm,Never-married,Adm-clerical
29,0,0,40,<=50K,Private,Some-college,Never-married,Handlers-cleaners
40,0,0,40,<=50K,Private,Some-college,Never-married,Exec-managerial
21,0,0,20,<=50K,Private,Some-college,Never-married,Sales
49,0,0,40,<=50K,Private,HS-grad,Divorced,Adm-clerical
29,0,0,50,>50K,Private,Bachelors,Married-civ-spouse,Prof-specialty
28,0,0,50,>50K,Private,Bachelors,Never-married,Exec-managerial
26,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Protective-serv
33,0,0,41,<=50K,Private,HS-grad,Never-married,Adm-clerical
72,0,0,40,>50K,Private,Prof-school,Married-civ-spouse,Prof-specialty
59,0,0,40,<=50K,Private,Masters,Married-civ-spouse,Tech-support
37,0,0,40,<=50K,Private,Assoc-voc,Married-civ-spouse,Adm-clerical
56,0,0,40,<=50K,Private,10th,Divorced,Prof-specialty
27,0,0,40,<=50K,Private,Some-college,Never-married,Craft-repair
39,0,0,40,>50K,Private,Masters,Married-civ-spouse,Prof-specialty
49,0,0,80,<=50K,Local-gov,Masters,Never-married,Prof-specialty
30,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Sales
28,0,0,40,<=50K,Private,9th,Married-civ-spouse,Protective-serv
25,0,0,40,<=50K,State-gov,Bachelors,Never-married,Protective-serv
18,0,0,40,<=50K,Private,10th,Never-married,Machine-op-inspct
25,0,0,26,<=50K,Private,Assoc-acdm,Never-married,Handlers-cleaners
36,0,0,40,<=50K,Private,Some-college,Never-married,Machine-op-inspct
52,0,0,40,>50K,Private,HS-grad,Married-civ-spouse,Machine-op-inspct
20,0,1602,40,<=50K,Private,12th,Never-married,Prof-specialty
25,0,0,40,<=50K,Private,HS-grad,Divorced,Craft-repair
26,0,0,40,<=50K,Private,Bachelors,Never-married,Prof-specialty
50,0,2415,20,>50K,Private,Bachelors,Married-civ-spouse,Exec-managerial
48,0,0,40,>50K,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial
39,0,0,40,<=50K,Private,HS-grad,Married-civ-spouse,Handlers-cleaners
30,0,0,40,<=50K,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty
26,0,0,60,<=50K,Private,HS-grad,Married-civ-spouse,Craft-repair
